Component RT,Base Peak MZ,Component Area,Compound Name,Match Factor,File Name,CAS#,Library File
8.61659939840721,105,891768.375724071,"Benzene, 1,2,4-trimethyl-",96.5781685498642,FNI5 4H + 400 ng NA run 4-20-23.D,95-63-6,NIST17.L
8.61696452325771,105,263151.170128895,"Benzene, 1,2,4-trimethyl-",92.3352646921492,FNI4 4H + 400 ng NA run 4-20-23.D,95-63-6,NIST17.L
8.61730938331568,105,388496.877652855,"Benzene, 1,2,4-trimethyl-",92.1234796264553,FINF3 4H + 400 ng NA run 4-20-23.D,95-63-6,NIST17.L
8.61741739005965,105,241431.231065703,"Benzene, 1,2,4-trimethyl-",84.7712392698522,VINF4 4H + 400 ng NA run 4-20-23.D,95-63-6,NIST17.L
8.61774525241542,105,1249462.23104151,"Benzene, 1,2,4-trimethyl-",96.1308111866757,FINF1 4H + 400 ng NA run 4-20-23.D,95-63-6,NIST17.L
8.61938794561664,105.06,472594.934043234,"Benzene, 1,2,4-trimethyl-",93.9580795786208,FNI3 4H + 400 ng NA run 4-20-23.D,95-63-6,NIST17.L
8.62037144593582,105.02,878114.684222989,"Benzene, 1,2,3-trimethyl-",75.8440866872258,VINF4 4H + 400 ng NA run 4-20-23.D,526-73-8,NIST17.L
8.64056742513174,81,283859.279407421,"2,4-Heptadienal, (E,E)-",88.4904518531765,VINF4 4H + 400 ng NA run 4-20-23.D,4313-03-5,NIST17.L
8.64928320798134,57,98753.529310848,7.77 Decane<n->,86.780928141505,VNI1 4H + 400 ng NA run 4-20-23.D,124-18-5,Adams2.L
8.64936394856351,105.06,425320.677392527,"Benzene, 1,2,4-trimethyl-",80.9484313167692,FINF4 4H + 400 ng NA run 4-20-23.D,95-63-6,NIST17.L
8.6535115562031,57.08,88677.3832438331,7.77 Decane<n->,93.0937205113421,VNI3 4H + 400 ng NA run 4-20-23.D,124-18-5,Adams2.L
8.65405333215962,57.07,207590.487218898,7.77 Decane<n->,93.7792185182025,FNI1 4H + 400 ng NA run 4-20-23.D,124-18-5,Adams2.L
8.6548621965727,57,202518.718919427,Decane,93.1833603456944,VNI4 4H + 400 ng NA run 4-20-23.D,124-18-5,NIST17.L
8.65541309788632,57,56455.4534876391,"Octane, 2,4,6-trimethyl-",79.8961500269835,VINF1 4H + 400 ng NA run 4-20-23.D,62016-37-9,NIST17.L
8.65565172608948,57,30490.5219413545,"Heptane, 2,4-dimethyl-",85.4719525342835,VNI5 4H + 400 ng NA run 4-20-23.D,2213-23-2,NIST17.L
8.65573679877303,57.06,60957.7182956094,"Undecane, 4,6-dimethyl-",85.8840496718224,VNI2 4H + 400 ng NA run 4-20-23.D,17312-82-2,NIST17.L
8.65588604851696,57.05,427776.879885089,7.77 Decane<n->,93.8701775029915,FINF1 4H + 400 ng NA run 4-20-23.D,124-18-5,Adams2.L
8.65600366371212,57.05,313845.217029073,7.77 Decane<n->,93.5886582419175,FNI5 4H + 400 ng NA run 4-20-23.D,124-18-5,Adams2.L
8.65613173003417,57.08,239547.384303514,7.77 Decane<n->,92.8372739308441,FNI2 4H + 400 ng NA run 4-20-23.D,124-18-5,Adams2.L
8.65623578349336,57.05,129114.507472871,7.77 Decane<n->,80.3657231516567,VINF4 4H + 400 ng NA run 4-20-23.D,124-18-5,Adams2.L
8.65632357466263,57,112943.387694029,7.77 Decane<n->,91.6265191607386,VINF3 4H + 400 ng NA run 4-20-23.D,124-18-5,Adams2.L
8.65644245606785,57,108257.010577617,"Nonane, 4,5-dimethyl-",76.8302602572369,VINF4 4H + 400 ng NA run 4-20-23.D,17302-23-7,NIST17.L
8.6566789260523,57,285336.489853349,Decane,92.6042552029,FINF2 4H + 400 ng NA run 4-20-23.D,124-18-5,NIST17.L
8.65668763208595,57,217098.25521062,7.77 Decane<n->,92.4087216305161,FINF5 4H + 400 ng NA run 4-20-23.D,124-18-5,Adams2.L
8.65680365730302,57.08,91586.7155194643,7.77 Decane<n->,93.2381292090215,FINF3 4H + 400 ng NA run 4-20-23.D,124-18-5,Adams2.L
8.65784556229434,57,50658.1684864566,"Hexane, 3,3-dimethyl-",82.2946849884214,VINF2 4H + 400 ng NA run 4-20-23.D,563-16-6,NIST17.L
8.65784556229434,57.04,60190.3860291518,7.77 Decane<n->,80.8951813321623,VINF2 4H + 400 ng NA run 4-20-23.D,124-18-5,Adams2.L
8.65848963982912,57,62247.6926261514,Decane,83.2216537681507,FNI4 4H + 400 ng NA run 4-20-23.D,124-18-5,NIST17.L
8.6592232796177,57.08,118933.919552398,Decane,90.1448686153032,FNI3 4H + 400 ng NA run 4-20-23.D,124-18-5,NIST17.L
8.67076353023891,57.07,170261.877310848,7.77 Decane<n->,92.1999044745275,FINF4 4H + 400 ng NA run 4-20-23.D,124-18-5,Adams2.L
8.73068780036154,45.05,302315.623341877,"Ethanol, 2-(2-ethoxyethoxy)-",88.6633499227998,VNI1 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.73078710061881,45.05,1252934.52356736,"Ethanol, 2-(2-ethoxyethoxy)-",96.2639067503987,VNI3 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.7312985962404,45.05,1248220.14137257,"Ethanol, 2-(2-ethoxyethoxy)-",94.7742013174068,FNI1 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.73151540141387,45.05,953459.509238236,"Ethanol, 2-(2-ethoxyethoxy)-",94.9082142628531,FINF4 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.7316157980124,45.05,530247.42969447,"Ethanol, 2-(2-ethoxyethoxy)-",90.4818075359107,VINF3 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.7322527260629,45.05,1071394.88443844,"Ethanol, 2-(2-ethoxyethoxy)-",94.9653513937172,FINF2 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.73231222800688,45.05,1202456.48228882,"Ethanol, 2-(2-ethoxyethoxy)-",91.8878616678044,FINF5 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.73274485374389,45.05,512828.355363369,"Ethanol, 2-(2-ethoxyethoxy)-",86.661821558356,VNI5 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.73281953370508,45.05,521149.02252833,"Ethanol, 2-(2-ethoxyethoxy)-",92.0576853506596,VINF2 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.73309560088834,45.05,963584.853083039,"Ethanol, 2-(2-ethoxyethoxy)-",92.3540052052411,FINF3 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.73424490393697,45.05,1677034.39017393,"Ethanol, 2-(2-ethoxyethoxy)-",94.6441249115858,FINF1 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.73425320482136,45.05,1728444.26797285,"Ethanol, 2-(2-ethoxyethoxy)-",95.7661091076023,FNI4 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.73449803627287,45.05,1691793.86873208,"Ethanol, 2-(2-ethoxyethoxy)-",95.2675803733375,FNI3 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.73473316958088,45.05,371974.249002417,"Ethanol, 2-(2-ethoxyethoxy)-",85.2072538128401,VINF1 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.73538950336682,45.05,1690699.4128302,"Ethanol, 2-(2-ethoxyethoxy)-",95.1079457940752,FNI2 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.73806081809173,45.06,195138.222605149,"Ethanol, 2-(2-ethoxyethoxy)-",87.5030198461028,VINF4 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.74653793708177,45.05,1627621.62862932,"Ethanol, 2-(2-ethoxyethoxy)-",92.8665762525951,VNI4 4H + 400 ng NA run 4-20-23.D,111-90-0,NIST17.L
8.77373991822614,67.05,2331188.975381,"3-Hexen-1-ol, acetate, (Z)-",97.9017097227418,VNI1 4H + 400 ng NA run 4-20-23.D,3681-71-8,NIST17.L
8.77920219583122,67.05,4371989.78195944,"3-Hexen-1-ol, acetate, (Z)-",97.9965967808762,VNI3 4H + 400 ng NA run 4-20-23.D,3681-71-8,NIST17.L
8.77939522132678,67.05,1367811.91168335,"3-Hexen-1-ol, acetate, (Z)-",97.3289171031811,VINF3 4H + 400 ng NA run 4-20-23.D,3681-71-8,NIST17.L
8.77972937112455,67.05,2836931.5170959,"3-Hexen-1-ol, acetate, (Z)-",98.2552348020839,VINF1 4H + 400 ng NA run 4-20-23.D,3681-71-8,NIST17.L
8.78006201788323,67.06,214042.053205161,"3-Hexen-1-ol, acetate, (Z)-",92.2227174154531,FNI1 4H + 400 ng NA run 4-20-23.D,3681-71-8,NIST17.L
8.78017420837351,67.05,959921.270360848,"3-Hexen-1-ol, acetate, (Z)-",97.5959740177415,VNI2 4H + 400 ng NA run 4-20-23.D,3681-71-8,NIST17.L
8.78092865686894,67.06,473355.326621199,"4-Hexen-1-ol, acetate, (Z)-",94.3049598401984,FINF1 4H + 400 ng NA run 4-20-23.D,42125-17-7,NIST17.L
8.78107677582831,67.05,1691917.12871746,"3-Hexen-1-ol, acetate, (Z)-",97.3133105438709,VINF2 4H + 400 ng NA run 4-20-23.D,3681-71-8,NIST17.L
8.7810922726807,67.06,1557122.57309164,"4-Hexen-1-ol, acetate",97.6926483320678,FINF2 4H + 400 ng NA run 4-20-23.D,72237-36-6,NIST17.L
8.78218392527609,67.06,1048627.92346181,"4-Hexen-1-ol, acetate",97.746515337374,FINF5 4H + 400 ng NA run 4-20-23.D,72237-36-6,NIST17.L
8.78247217121609,67.06,5085694.14713976,"3-Hexen-1-ol, acetate, (Z)-",98.1706349588146,VINF4 4H + 400 ng NA run 4-20-23.D,3681-71-8,NIST17.L
8.78286470368166,67,355595.398299406,"4-Hexen-1-ol, acetate",95.3626731056814,FINF4 4H + 400 ng NA run 4-20-23.D,72237-36-6,NIST17.L
8.78313409859155,93,73737.7134755368,.alpha.-Phellandrene,89.2404936017295,VNI1 4H + 400 ng NA run 4-20-23.D,99-83-2,NIST17.L
8.7831501301107,67,446749.446554406,"4-Hexen-1-ol, acetate",94.3384770508441,FNI3 4H + 400 ng NA run 4-20-23.D,72237-36-6,NIST17.L
8.78316905025358,67.06,641410.588603003,"1,5-Cyclooctadiene, 1,2-dimethyl-",78.3751252128808,FINF4 4H + 400 ng NA run 4-20-23.D,6588-51-8,NIST17.L
8.78324607004421,67.05,10543136.071821,"3-Hexen-1-ol, acetate, (Z)-",98.6013595614627,VNI5 4H + 400 ng NA run 4-20-23.D,3681-71-8,NIST17.L
8.78413670128101,67,421378.366430029,"4-Hexen-1-ol, acetate",95.400643871508,FINF3 4H + 400 ng NA run 4-20-23.D,72237-36-6,NIST17.L
8.78428098859443,67.07,734979.513310377,"4-Hexen-1-ol, acetate",97.089014943685,FNI2 4H + 400 ng NA run 4-20-23.D,72237-36-6,NIST17.L
8.78571893284809,67.06,829880.191495255,.beta.-Phellandrene,78.309539203915,FINF3 4H + 400 ng NA run 4-20-23.D,555-10-2,NIST17.L
8.78595082203856,93,19032.456515397,.alpha.-Phellandrene,88.216690818114,VINF2 4H + 400 ng NA run 4-20-23.D,99-83-2,NIST17.L
8.78597682048751,67.06,8918078.93845652,"3-Hexen-1-ol, acetate, (Z)-",98.2641559310101,FNI5 4H + 400 ng NA run 4-20-23.D,3681-71-8,NIST17.L
8.79226498681546,93,42405.4976758527,.alpha.-Phellandrene,81.0641922455637,FNI1 4H + 400 ng NA run 4-20-23.D,99-83-2,NIST17.L
8.79302826762165,93,298556.46949236,.alpha.-Phellandrene,85.4348855091869,FINF2 4H + 400 ng NA run 4-20-23.D,99-83-2,NIST17.L
8.79307135725524,93.07,406263.409737623,.alpha.-Phellandrene,92.0896347944117,FINF3 4H + 400 ng NA run 4-20-23.D,99-83-2,NIST17.L
8.79342947015104,93.07,757901.250303146,.alpha.-Phellandrene,96.02027570258,FNI4 4H + 400 ng NA run 4-20-23.D,99-83-2,NIST17.L
8.79347094646699,93,200560.690046539,.alpha.-Phellandrene,86.4150320257892,FINF5 4H + 400 ng NA run 4-20-23.D,99-83-2,NIST17.L
8.79375570545698,93.06,29746.864638757,.alpha.-Phellandrene,87.692533396169,VINF1 4H + 400 ng NA run 4-20-23.D,99-83-2,NIST17.L
8.79419691505407,93,85032.2552926928,.alpha.-Phellandrene,78.0953205321734,FINF1 4H + 400 ng NA run 4-20-23.D,99-83-2,NIST17.L
8.79461372726454,93,196055.827912286,.alpha.-Phellandrene,83.4227737779571,FNI2 4H + 400 ng NA run 4-20-23.D,99-83-2,NIST17.L
8.79677277558662,93.07,65625.3499670769,.alpha.-Phellandrene,83.2362064801188,FNI3 4H + 400 ng NA run 4-20-23.D,99-83-2,NIST17.L
8.79868681308221,67.06,27107306.2251239,"3-Hexen-1-ol, acetate, (Z)-",97.5944558071721,VNI4 4H + 400 ng NA run 4-20-23.D,3681-71-8,NIST17.L
8.80998122815127,93.06,209932.76734995,.alpha.-Phellandrene,92.5191161056982,FINF4 4H + 400 ng NA run 4-20-23.D,99-83-2,NIST17.L
8.81774353964882,100.08,41082.6768884676,5-Ethylhydantoin,75.6823270614536,VINF4 4H + 400 ng NA run 4-20-23.D,15414-82-1,NIST17.L
8.87612636520875,43.04,37437.1520705433,"Acetic acid, hexyl ester",86.4155057066785,VNI1 4H + 400 ng NA run 4-20-23.D,142-92-7,NIST17.L
8.87996989008957,43.04,94110.2439663604,"Acetic acid, hexyl ester",90.0494608086072,VNI5 4H + 400 ng NA run 4-20-23.D,142-92-7,NIST17.L
8.87997126319554,43,181150.429089971,8.05 Hexyl acetate,75.5078269078106,VNI5 4H + 400 ng NA run 4-20-23.D,142-92-7,Adams2.L
8.88003854491936,43.08,3240263.98595883,"Acetic acid, hexyl ester",97.6978409203927,VINF4 4H + 400 ng NA run 4-20-23.D,142-92-7,NIST17.L
8.88055019983955,43.06,80379.1508600524,"Acetic acid, hexyl ester",89.0856716059422,VINF3 4H + 400 ng NA run 4-20-23.D,142-92-7,NIST17.L
8.88073071150889,43.05,169602.191063924,"Acetic acid, hexyl ester",91.3751763512819,VINF2 4H + 400 ng NA run 4-20-23.D,142-92-7,NIST17.L
8.88210227470584,43.05,885843.087082635,"Acetic acid, hexyl ester",95.8114977366451,VNI4 4H + 400 ng NA run 4-20-23.D,142-92-7,NIST17.L
8.88368297341348,43.04,391243.839025086,"Acetic acid, hexyl ester",90.8126104989155,FNI5 4H + 400 ng NA run 4-20-23.D,142-92-7,NIST17.L
8.89206747647858,93,132249.963541248,3-Carene,92.829654831838,FINF3 4H + 400 ng NA run 4-20-23.D,13466-78-9,NIST17.L
8.89281871316205,93,411752.907436837,3-Carene,96.3159356599515,FNI4 4H + 400 ng NA run 4-20-23.D,13466-78-9,NIST17.L
8.89330934049026,93,271848.966362051,3-Carene,92.252054772916,FINF2 4H + 400 ng NA run 4-20-23.D,13466-78-9,NIST17.L
8.89333375983831,93,50654.6571745273,.alpha.-Phellandrene,79.1373110697335,FNI5 4H + 400 ng NA run 4-20-23.D,99-83-2,NIST17.L
8.90132826892872,93.06,46358.134027195,"Bicyclo[3.1.0]hex-2-ene, 4-methyl-1-(1-methylethyl)-",85.6289086689149,FINF4 4H + 400 ng NA run 4-20-23.D,28634-89-1,NIST17.L
8.90176864413718,105.06,26943.2141570183,"Benzene, 1-methyl-4-propyl-",79.5537844255255,FINF5 4H + 400 ng NA run 4-20-23.D,1074-55-1,NIST17.L
8.91931362194165,59,51882.4324050336,"Formamide, N-methyl-",81.1475006210968,VNI3 4H + 400 ng NA run 4-20-23.D,123-39-7,NIST17.L
8.92010040466585,59,58312.3978855776,"Formamide, N-methyl-",80.4535902602259,FNI1 4H + 400 ng NA run 4-20-23.D,123-39-7,NIST17.L
8.92124363845664,59.05,107500.427696732,"Propane, 1,2-dimethoxy-",82.6775394425729,FINF1 4H + 400 ng NA run 4-20-23.D,7778-85-0,NIST17.L
8.92192713675113,59.05,83745.8734461487,"2-Propanol, 1-(2-methoxypropoxy)-",79.3389040908293,FNI3 4H + 400 ng NA run 4-20-23.D,13429-07-7,NIST17.L
8.92210973054057,59,74895.2932240354,"Propanoic acid, 2-hydroxy-2-methyl-, methyl ester",79.498249563748,FNI3 4H + 400 ng NA run 4-20-23.D,2110-78-3,NIST17.L
8.92255796187038,59.05,107938.081798725,"2-Propanol, 1-(2-methoxypropoxy)-",81.2090769668442,FNI2 4H + 400 ng NA run 4-20-23.D,13429-07-7,NIST17.L
8.92297185834023,59,40512.0526120506,"Formamide, N-methyl-",78.1290410053897,FINF3 4H + 400 ng NA run 4-20-23.D,123-39-7,NIST17.L
8.9237373366259,43.08,2432528.47158747,"2-Hexen-1-ol, acetate, (Z)-",95.2680924213459,VINF4 4H + 400 ng NA run 4-20-23.D,56922-75-9,NIST17.L
8.92373955470605,43,82460.3524806895,"2-Hexen-1-ol, acetate, (E)-",87.8246556783958,VINF1 4H + 400 ng NA run 4-20-23.D,2497-18-9,NIST17.L
8.92435779571718,43.05,163376.333919263,"2-Hexen-1-ol, acetate, (E)-",89.086935824524,VINF2 4H + 400 ng NA run 4-20-23.D,2497-18-9,NIST17.L
8.92469960817014,43.05,719653.605268972,"2-Hexen-1-ol, acetate, (Z)-",87.3909529430255,VNI4 4H + 400 ng NA run 4-20-23.D,56922-75-9,NIST17.L
8.92569526277834,43.04,763152.31548358,"2-Hexen-1-ol, acetate, (E)-",95.4566872366275,FNI5 4H + 400 ng NA run 4-20-23.D,2497-18-9,NIST17.L
8.98940404756619,121.08,94705.6156987366,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",91.050963830802,VNI1 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
8.99243989640105,121,46702.3868205805,"Cyclohexene, 3-methyl-6-(1-methylethylidene)-",89.3989550491237,VNI3 4H + 400 ng NA run 4-20-23.D,586-63-0,NIST17.L
8.9936157444528,121,12252.8213847206,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",79.3136820822453,VINF1 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
8.99481369005202,121,26343.1381606116,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",82.2032121148226,VNI5 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
8.99516945816245,121,164780.559377137,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",89.5148084915519,FINF1 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
8.99530437045616,121.08,84391.9066662807,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",93.1374589321582,FNI1 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
8.9953411773096,121.09,638519.668820975,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",96.870632464439,FNI4 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
8.99548920382006,121,13474.2318575114,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",83.2746386784316,VINF3 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
8.9955847884742,121,233442.514420879,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",93.3293297431331,FINF2 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
8.99606521708891,121.08,443176.503699181,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",95.549618631839,FINF5 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
8.99665978943083,121.08,28845.7305943375,"Cyclohexene, 3-methyl-6-(1-methylethylidene)-",81.6375517973834,VINF2 4H + 400 ng NA run 4-20-23.D,586-63-0,NIST17.L
8.99686254180372,121.09,254715.098315723,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",88.8913861381699,FNI2 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
8.99719481120121,121.09,346203.014278598,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",90.8954114970894,FNI5 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
8.99739524506305,121,82788.6190770241,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",89.453355403982,VNI4 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
8.99740902896064,121,220084.607766328,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",91.3502804062301,FNI3 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
8.99770772048692,121.09,538221.645113481,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",94.2168955861543,FINF3 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
9.00068509518931,121,416623.16249968,"1,3-Cyclohexadiene, 1-methyl-4-(1-methylethyl)-",93.9889021902379,FINF4 4H + 400 ng NA run 4-20-23.D,99-86-5,NIST17.L
9.00279846262849,121.08,177545.511546372,"Acetophenone, 4'-hydroxy-",79.4745010589639,FINF4 4H + 400 ng NA run 4-20-23.D,99-93-4,NIST17.L
9.02979187895089,71.05,25958.4175632924,"Heptane, 3,3,5-trimethyl-",84.4831198626653,VNI1 4H + 400 ng NA run 4-20-23.D,7154-80-5,NIST17.L
9.03247611640661,71,9192.521877523,"Hexane, 3,3-dimethyl-",84.1518191727515,VNI5 4H + 400 ng NA run 4-20-23.D,563-16-6,NIST17.L
9.03280692743741,71.05,20816.3952102844,"Octane, 3,3-dimethyl-",83.4361179958953,VNI3 4H + 400 ng NA run 4-20-23.D,4110-44-5,NIST17.L
9.03431990146467,71.05,33881.1339723657,"Octane, 2,3,6-trimethyl-",88.6076828242382,VINF3 4H + 400 ng NA run 4-20-23.D,62016-33-5,NIST17.L
9.03458581751923,71.05,14527.0261094304,"Heptane, 3,3,5-trimethyl-",83.1409248785104,VNI2 4H + 400 ng NA run 4-20-23.D,7154-80-5,NIST17.L
9.03458906810645,57.05,45963.0914813491,"Octane, 2,3,3-trimethyl-",85.3298910420833,VINF4 4H + 400 ng NA run 4-20-23.D,62016-30-2,NIST17.L
9.03504604204485,71,54957.321600793,"Octane, 3,3-dimethyl-",87.8404140161986,FNI1 4H + 400 ng NA run 4-20-23.D,4110-44-5,NIST17.L
9.03528865626624,57,18074.6033064319,"Hexane, 3,3-dimethyl-",79.4090476988461,VINF2 4H + 400 ng NA run 4-20-23.D,563-16-6,NIST17.L
9.03610418146517,71,145724.582525886,"Decane, 4-methyl-",88.6995733176035,FINF1 4H + 400 ng NA run 4-20-23.D,2847-72-5,NIST17.L
9.03642865311171,71.05,12015.1785713763,"Heptane, 3,3,4-trimethyl-",78.5504421564771,VINF1 4H + 400 ng NA run 4-20-23.D,20278-87-9,NIST17.L
9.0374191446282,71,62062.4198562492,"Decane, 4-methyl-",91.4085152728164,VNI4 4H + 400 ng NA run 4-20-23.D,2847-72-5,NIST17.L
9.0375286574293,71,85651.0714252037,"Decane, 4-methyl-",90.8348660698136,FINF2 4H + 400 ng NA run 4-20-23.D,2847-72-5,NIST17.L
9.03753811727403,71.05,56129.9678495383,"Heptane, 3-ethyl-5-methyl-",90.9673018605673,VNI4 4H + 400 ng NA run 4-20-23.D,52896-90-9,NIST17.L
9.03841035392538,71,19605.4593547834,"Heptane, 3,3,5-trimethyl-",88.0591951218859,FNI4 4H + 400 ng NA run 4-20-23.D,7154-80-5,NIST17.L
9.04027994898768,71,188389.811144164,"Sulfurous acid, 2-ethylhexyl hexyl ester",88.4778308151142,FNI5 4H + 400 ng NA run 4-20-23.D,1000309-20-2,NIST17.L
9.04157336611449,71,60599.7083414322,"Octane, 3,3-dimethyl-",83.9622981444641,FINF5 4H + 400 ng NA run 4-20-23.D,4110-44-5,NIST17.L
9.04264084543372,71.05,27188.9492136921,"Undecane, 6,6-dimethyl-",83.1328498256531,FNI3 4H + 400 ng NA run 4-20-23.D,17312-76-4,NIST17.L
9.04505206539376,71,69021.7363481092,"Decane, 4-methyl-",87.8697970469418,FNI2 4H + 400 ng NA run 4-20-23.D,2847-72-5,NIST17.L
9.04538920250486,71.05,42482.909840788,"Undecane, 6,6-dimethyl-",83.9476068429404,FINF4 4H + 400 ng NA run 4-20-23.D,17312-76-4,NIST17.L
9.04831131078853,71,22369.73555116,"Octane, 3,3-dimethyl-",85.5207339514024,FINF3 4H + 400 ng NA run 4-20-23.D,4110-44-5,NIST17.L
9.1081439788515,105,247833.200407209,"Benzene, 1-ethyl-4-methyl-",87.7958297854006,FINF1 4H + 400 ng NA run 4-20-23.D,622-96-8,NIST17.L
9.10848920808374,105.06,152219.865687176,"Benzene, (1-methylethyl)-",80.9478219707879,FNI1 4H + 400 ng NA run 4-20-23.D,98-82-8,NIST17.L
9.10864884101524,105.05,82053.9036432807,"Benzene, 1-ethyl-4-methyl-",85.6000753748493,VINF3 4H + 400 ng NA run 4-20-23.D,622-96-8,NIST17.L
9.10873800478267,105.06,39548.2215335498,"Benzene, 1,2,3-trimethyl-",82.0502065680039,VINF1 4H + 400 ng NA run 4-20-23.D,526-73-8,NIST17.L
9.10946720636653,105.06,44329.810190631,"1-Hexanone, 5-methyl-1-phenyl-",77.2051934460399,VNI2 4H + 400 ng NA run 4-20-23.D,25552-17-4,NIST17.L
9.10967557200929,105,144052.471991542,"Benzene, 1,2,4-trimethyl-",90.8175477148513,VINF3 4H + 400 ng NA run 4-20-23.D,95-63-6,NIST17.L
9.1110673724888,105.02,61036.9714400446,"Benzene, 1,2,3-trimethyl-",78.7819437422159,VINF4 4H + 400 ng NA run 4-20-23.D,526-73-8,NIST17.L
9.11129260909749,105,129289.007598813,"1-Hexanone, 5-methyl-1-phenyl-",78.7475714166829,FNI2 4H + 400 ng NA run 4-20-23.D,25552-17-4,NIST17.L
9.11263229521535,105.06,197251.790736457,"Benzene, (1-methylethyl)-",82.532873853451,FNI5 4H + 400 ng NA run 4-20-23.D,98-82-8,NIST17.L
9.11284183532575,105,206337.160286276,"Benzene, 1,2,4-trimethyl-",80.0881640120861,VNI4 4H + 400 ng NA run 4-20-23.D,95-63-6,NIST17.L
9.11375070281391,105,106009.697551538,"Benzene, 1,2,4-trimethyl-",82.818115406458,VINF4 4H + 400 ng NA run 4-20-23.D,95-63-6,NIST17.L
9.12576803606722,119.07,149507.93505142,"1-Pentanone, 1-(4-methylphenyl)-",76.0717247800412,FNI1 4H + 400 ng NA run 4-20-23.D,1671-77-8,NIST17.L
9.1277500634218,57.07,3953036.24923479,"1-Hexanol, 2-ethyl-",98.4727588005017,VNI1 4H + 400 ng NA run 4-20-23.D,104-76-7,NIST17.L
9.12776842139751,119,248243.441914163,o-Cymene,79.3997716296802,FINF2 4H + 400 ng NA run 4-20-23.D,527-84-4,NIST17.L
9.12818398129399,119,289662.956267453,o-Cymene,88.4515655192849,FNI4 4H + 400 ng NA run 4-20-23.D,527-84-4,NIST17.L
9.12898877145488,119.07,316474.41978515,"Benzene, 1,2,4,5-tetramethyl-",81.5185019025395,FINF5 4H + 400 ng NA run 4-20-23.D,95-93-2,NIST17.L
9.13127554688801,119,147939.518041425,"Benzene, 1,2,3,5-tetramethyl-",76.8864105730414,FNI3 4H + 400 ng NA run 4-20-23.D,527-53-7,NIST17.L
9.13155137329811,57,1576200.26406605,"1-Hexanol, 2-ethyl-",97.8370963124347,VINF3 4H + 400 ng NA run 4-20-23.D,104-76-7,NIST17.L
9.132041175637,119.07,314206.968169297,o-Cymene,77.6774148985993,FNI5 4H + 400 ng NA run 4-20-23.D,527-84-4,NIST17.L
9.13205296850331,119,276540.204405784,"Benzene, 1,2,4,5-tetramethyl-",79.6769884086549,FINF4 4H + 400 ng NA run 4-20-23.D,95-93-2,NIST17.L
9.1325007096229,57,1181436.1181415,"1-Hexanol, 2-ethyl-",97.4248059674852,VINF1 4H + 400 ng NA run 4-20-23.D,104-76-7,NIST17.L
